884	198
623	197
698	197
744	200
995	199
596	198
674	199
925	198
775	199
711	197
632	199
844	194
778	198
721	196
765	198
782	199
629	198
787	198
773	199
720	198
707	198
758	199
713	197
815	198
834	198
633	197
745	197
783	197
796	198
633	197
671	199
763	197
686	199
748	193
772	199
674	195
640	197
691	197
860	196
617	198
751	199
817	197
637	199
777	199
785	198
845	198
748	196
773	198
659	198
795	198
683	198
628	195
745	199
673	193
773	196
640	195
884	197
809	198
658	198
803	199
770	199
817	197
825	197
763	198
588	198
777	197
658	199
631	198
700	195
768	196
600	199
755	197
721	199
622	194
609	195
649	197
760	198
709	198
699	194
782	199
652	199
659	199
680	195
625	195
791	197
700	199
756	197
707	197
682	199
785	196
786	195
811	196
613	198
889	197
683	198
754	195
847	199
771	197
842	197
2	198
830	199
615	199
773	197
648	198
741	199
821	196
753	199
636	193
808	199
906	198
592	197
662	197
870	198
722	197
861	196
737	199
799	194
790	196
668	199
678	199
697	198
781	199
680	199
715	198
1035	197
723	196
1	198
725	199
629	197
741	197
752	194
711	197
652	199
672	198
1	200
708	197
790	199
812	196
719	199
727	199
791	200
674	198
787	198
596	194
657	197
800	197
828	199
771	199
732	197
753	197
799	199
707	197
740	197
661	199
836	199
613	198
770	199
706	198
819	199
789	199
832	199
675	200
777	197
753	197
811	198
639	199
815	198
720	199
819	197
687	200
817	196
622	198
815	199
694	199
816	200
943	198
656	198
805	195
632	198
815	199
874	199
829	199
827	198
792	198
802	199
766	197
832	199
775	199
755	199
1	198
635	199
587	199
709	198
687	199
625	198
851	198
771	197
873	196
744	199
786	199
734	198
897	198
742	198
748	200
866	197
1202	199
817	194
777	199
699	197
871	200
833	196
777	199
845	199
637	197
689	199
647	197
593	198
656	198
784	198
636	197
807	198
697	195
845	196
715	196
766	197
703	197
673	199
810	199
855	198
703	197
670	199
859	196
776	195
607	198
805	196
623	199
732	198
832	196
752	196
698	198
769	199
712	198
856	195
760	196
838	199
724	198
782	196
591	198
840	199
801	198
684	193
847	197
812	199
774	198
704	199
831	197
722	194
705	199
791	199
844	196
863	199
734	197
752	198
790	199
620	197
822	199
625	197
760	197
725	198
668	198
595	199
736	199
885	199
675	196
676	195
757	196
734	197
672	195
831	198
863	198
698	197
678	198
636	198
784	199
776	199
708	198
649	197
846	198
637	196
634	199
758	199
727	198
565	199
671	193
711	198
943	195
881	199
718	197
921	198
808	193
855	198
653	199
632	196
826	197
827	198
746	198
703	199
654	197
706	196
617	197
646	197
823	197
762	198
839	192
879	197
640	198
729	195
695	193
642	196
776	200
709	197
747	198
768	195
763	199
725	199
579	199
734	197
843	199
730	198
775	197
816	198
818	197
743	196
881	197
783	198
875	197
873	198
741	199
663	197
826	198
771	199
810	196
774	197
771	199
671	197
846	198
595	198
612	198
822	199
776	198
618	198
804	199
697	194
739	198
782	200
812	197
680	198
774	197
774	199
678	198
676	199
789	198
834	199
653	196
781	200
813	198
690	197
716	197
921	197
784	198
803	195
696	196
838	197
687	198
790	197
795	197
714	199
650	198
838	194
795	198
672	197
776	195
760	197
803	199
761	200
804	199
873	199
758	198
801	195
635	199
802	199
596	197
672	196
822	199
787	197
821	194
839	194
662	198
667	196
663	198
610	198
794	199
740	195
830	196
622	196
610	197
840	198
766	197
672	198
672	199
628	198
696	196
714	200
836	198
579	198
729	198
669	196
729	198
863	198
816	199
858	197
706	197
790	195
770	196
855	199
663	199
762	198
666	196
768	199
708	197
724	197
651	196
879	197
612	199
788	199
890	198
622	197
741	198
693	198
585	199
704	197
588	197
636	199
719	198
853	198
640	198
822	198
594	197
630	194
693	198
666	198
789	198
711	196
829	196
797	198
677	194
781	198
730	198
757	199
629	199
700	199
812	199
697	198
694	198
740	197
1	199
728	196
697	200
830	197
750	199
795	198
798	199
685	198
651	196
843	199
612	197
748	197
823	199
699	199
677	197
798	197
0	196
691	198
735	199
617	198
790	199
805	199
628	197
769	199
901	199
640	194
738	194
771	193
636	196
748	193
764	197
718	197
804	197
746	196
749	196
759	198
0	199
591	197
729	199
609	195
778	196
830	196
741	194
828	198
783	199
904	197
674	196
778	196
669	197
594	196
765	198
854	199
705	195
874	199
783	196
827	198
818	197
970	199
847	196
800	198
743	199
836	199
745	198
0	199
699	198
858	192
970	198
817	197
724	199
714	196
768	198
724	199
792	192
931	197
793	199
795	197
692	199
830	198
700	196
846	199
836	199
868	196
648	200
786	197
742	198
717	199
651	199
643	198
640	198
828	198
854	198
790	199
877	198
840	199
890	198
654	199
911	196
911	197
730	199
878	197
815	197
822	198
751	198
844	199
805	196
934	196
910	196
726	199
754	199
922	197
785	196
848	195
864	199
728	198
655	196
842	198
898	197
730	199
812	198
774	198
978	199
886	199
832	199
1015	195
759	197
735	198
916	198
833	198
890	197
907	198
722	198
628	198
680	198
879	199
700	197
799	198
673	199
930	199
930	196
812	196
790	199
653	196
775	196
702	199
776	199
887	199
739	199
765	196
790	200
723	198
664	198
829	198
759	199
771	199
674	197
650	199
792	197
712	196
765	199
629	198
730	197
833	195
694	195
694	197
746	197
717	199
817	199
687	198
622	199
661	196
750	198
798	197
774	198
775	195
614	198
655	200
741	196
782	198
780	198
831	199
727	199
810	197
839	198
652	198
659	198
679	199
762	197
658	198
745	198
754	197
836	197
698	196
615	197
823	198
828	199
894	199
688	196
764	199
654	199
746	197
874	198
842	198
950	196
648	198
691	197
765	197
728	199
799	200
895	196
768	198
667	198
640	197
845	196
895	197
718	198
708	197
767	196
631	197
845	198
763	199
675	199
677	199
790	199
891	198
883	197
860	199
850	198
679	198
689	198
789	198
797	199
800	199
789	199
853	199
757	197
750	197
703	199
700	198
752	199
654	199
817	198
719	197
820	197
714	199
663	198
763	197
783	198
716	196
853	198
850	197
693	195
772	196
659	199
892	199
732	199
601	197
713	196
667	198
658	199
835	196
1	198
615	199
1000	198
978	197
0	198
672	196
626	198
691	197
731	195
804	197
677	197
736	196
823	195
801	194
731	199
894	198
640	198
751	195
862	197
718	198
699	198
711	198
798	197
835	199
785	198
632	197
819	196
683	198
803	197
0	198
950	198
656	197
702	199
775	198
810	199
639	198
635	198
813	198
711	196
860	196
805	197
792	198
979	198
732	196
865	198
792	197
822	195
823	197
749	199
650	198
690	196
851	198
795	198
860	198
776	192
663	198
821	196
757	196
788	195
875	197
741	196
783	197
626	199
722	194
798	196
678	198
800	197
605	198
772	193
706	197
767	199
696	199
697	198
783	198
661	198
859	197
725	199
895	198
634	196
731	194
793	199
746	194
769	199
776	198
629	198
865	196
750	196
595	193
648	200
828	198
620	198
725	195
743	196
727	195
741	200
749	196
716	199
630	197
901	197
819	198
829	196
847	195
0	199
767	195
644	200
780	197
699	198
781	197
612	194
1	200
718	198
779	199
708	200
840	198
763	199
685	196
835	195
669	199
835	198
603	198
771	197
634	199
820	198
881	198
727	198
781	197
770	197
731	198
660	198
842	197
605	198
696	198
705	199
836	197
703	196
887	197
863	198
829	198
814	198
688	198
866	196
910	197
811	199
680	197
741	199
681	199
750	195
861	197
786	197
829	199
665	198
757	199
720	197
858	195
627	199
659	198
819	195
735	197
782	196
832	197
866	198
625	195
657	197
826	194
855	199
813	198
711	199
747	198
655	196
870	197
772	197
862	198
846	198
812	199
849	199
809	197
771	198
829	196
729	197
678	198
797	197
827	197
782	199
1	199
866	200
721	196
668	197
702	198
621	200
887	198
624	199
727	199
685	198
667	199
762	196
709	195
813	200
714	198
785	198
620	195
646	198
739	198
807	198
0	197
826	198
1	196
791	198
636	195
1	198
703	199
764	194
731	199
814	199
767	195
727	198
698	200
599	198
647	195
727	198
693	198
696	198
660	197
885	199
639	198
788	198
808	200
861	199
758	198
789	199
792	197
639	198
731	197
709	197
672	195
684	198
695	196
719	199
668	198
753	197
815	197
2	199
693	198
669	198
893	196
0	193
731	199
766	199
668	197
815	197
747	197
749	196
620	199
849	198
749	197
760	194
689	199
793	198
819	196
622	198
765	194
822	197
929	198
641	195
775	199
788	198
616	200
724	197
676	199
0	199
683	196
782	198
698	195
816	198
617	198
0	196
701	197
795	196
0	197
615	198
847	198
816	198
693	197
718	198
741	199
604	200
719	197
798	196
931	196
697	196
827	199
739	199
692	199
838	197
888	199
702	199
568	197
816	198
840	200
802	199
836	199
594	199
764	199
767	198
872	199
776	197
735	199
644	200
636	198
808	196
641	198
817	195
851	199
842	197
833	199
841	198
818	197
632	194
694	199
749	197
683	196
905	199
605	197
645	195
760	197
724	197
866	195
817	195
798	197
642	197
707	199
840	197
612	199
701	196
702	197
761	197
712	198
735	197
703	200
669	199
702	198
707	194
666	196
694	199
828	199
824	196
910	199
647	196
756	200
0	199
801	196
845	199
796	197
738	199
656	198
758	195
661	199
602	198
708	196
797	198
656	196
607	197
720	196
887	197
846	199
940	198
726	196
717	196
591	199
649	197
676	199
838	199
729	197
620	199
692	198
751	196
585	199
807	199
860	196
1	198
810	198
717	197
872	198
649	197
654	198
700	199
866	192
688	198
1	197
625	198
897	197
749	199
908	196
755	198
601	199
744	197
655	198
723	195
635	199
666	198
633	198
607	198
826	199
1	199
641	196
860	196
789	199
751	198
795	198
0	198
776	199
851	199
677	198
738	199
895	199
696	200
653	195
687	199
662	200
870	196
784	191
607	198
791	198
843	198
770	198
752	199
0	197
721	197
714	198
884	199
633	197
870	197
716	199
693	199
674	199
628	196
631	197
645	196
774	199
649	198
624	198
885	198
638	199
742	198
866	198
1	198
806	200
694	199
750	199
658	197
797	198
799	197
874	198
756	196
778	198
818	195
637	197
863	199
709	196
695	198
760	195
736	200
792	196
799	194
776	199
628	198
704	199
657	199
803	193
611	199
663	198
669	198
584	199
765	199
618	198
712	196
827	198
819	196
642	198
783	197
628	196
609	199
933	197
820	196
742	196
622	194
866	195
895	198
716	196
603	198
824	196
756	196
837	196
691	198
796	198
784	197
777	200
919	199
611	198
590	199
717	196
638	200
662	196
845	199
696	197
826	199
728	200
694	198
865	197
789	196
841	198
786	197
1	195
666	196
649	198
864	198
668	198
863	197
736	198
816	196
641	196
737	195
752	197
750	198
751	198
823	199
709	196
679	198
917	197
679	199
755	199
735	198
737	199
777	198
725	199
854	199
768	198
902	200
759	198
709	196
885	198
728	199
872	199
698	197
809	198
797	198
745	197
699	196
731	196
703	198
646	196
711	199
708	198
787	199
680	197
831	199
813	199
797	193
784	197
614	195
637	199
727	199
778	197
606	197
641	200
833	195
647	198
678	194
827	198
713	199
590	198
578	199
655	198
692	198
603	198
771	197
716	198
821	197
788	199
865	198
717	193
761	199
676	199
603	197
814	197
629	198
686	199
707	198
851	194
688	199
774	199
687	194
709	199
638	197
0	198
718	199
888	198
617	196
763	198
874	200
756	197
699	199
681	198
688	197
779	197
744	199
897	199
826	194
689	199
787	199
674	198
893	198
658	199
638	197
1	199
795	198
708	199
804	198
820	196
807	194
747	197
661	196
873	198
806	196
687	199
799	199
919	197
755	197
835	196
780	199
